Date_x,season,HomeTeam_x,AwayTeam_x,FTR,AvgH,AvgD,AvgA,Date_y,HomeTeam_y,AwayTeam_y,home_points_last5,home_gf_last5,home_ga_last5,home_rest_days,away_points_last5,away_gf_last5,away_ga_last5,away_rest_days
2021-12-30,2021/2022,Arouca,Sp Braga,A,4.96,3.69,1.7,2021-12-30,Arouca,Sp Braga,5.0,6.0,9.0,12.0,9.0,8.0,8.0,11.0
2021-12-30,2021/2022,Pacos Ferreira,Santa Clara,H,2.58,3.11,2.84,2021-12-30,Pacos Ferreira,Santa Clara,3.0,2.0,7.0,12.0,7.0,6.0,10.0,13.0
2021-12-30,2021/2022,Porto,Benfica,H,1.83,3.7,4.13,2021-12-30,Porto,Benfica,15.0,13.0,1.0,11.0,12.0,25.0,6.0,11.0
2022-01-02,2021/2022,Vizela,Belenenses,H,1.94,3.43,3.99,2022-01-02,Vizela,Belenenses,4.0,6.0,12.0,5.0,3.0,2.0,12.0,14.0
2022-01-03,2021/2022,Tondela,Moreirense,H,2.65,3.25,2.66,2022-01-03,Tondela,Moreirense,3.0,6.0,13.0,6.0,4.0,4.0,6.0,6.0
2022-01-07,2021/2022,Santa Clara,Sp Lisbon,H,8.17,4.45,1.41,2022-01-07,Santa Clara,Sp Lisbon,7.0,7.0,9.0,8.0,15.0,13.0,3.0,9.0
2022-01-08,2021/2022,Boavista,Tondela,D,1.99,3.41,3.8,2022-01-08,Boavista,Tondela,5.0,4.0,6.0,10.0,3.0,4.0,12.0,5.0
2022-01-08,2021/2022,Estoril,Porto,A,28.96,9.79,1.08,2022-01-08,Estoril,Porto,5.0,5.0,7.0,11.0,15.0,13.0,2.0,9.0
2022-01-08,2021/2022,Vizela,Moreirense,A,2.35,3.18,3.11,2022-01-08,Vizela,Moreirense,6.0,7.0,11.0,6.0,4.0,4.0,6.0,5.0
2022-01-09,2021/2022,Belenenses,Arouca,H,2.76,3.14,2.63,2022-01-09,Belenenses,Arouca,0.0,0.0,13.0,7.0,4.0,5.0,14.0,10.0
2022-01-09,2021/2022,Benfica,Pacos Ferreira,H,1.18,6.89,15.89,2022-01-09,Benfica,Pacos Ferreira,9.0,20.0,8.0,10.0,6.0,4.0,6.0,10.0
2022-01-09,2021/2022,Portimonense,Maritimo,A,2.16,3.2,3.5,2022-01-09,Portimonense,Maritimo,7.0,7.0,7.0,11.0,10.0,10.0,9.0,12.0
2022-01-09,2021/2022,Sp Braga,Famalicao,D,1.41,4.59,7.39,2022-01-09,Sp Braga,Famalicao,12.0,13.0,2.0,10.0,4.0,8.0,15.0,23.0
2022-01-10,2021/2022,Gil Vicente,Guimaraes,H,2.51,3.22,2.84,2022-01-10,Gil Vicente,Guimaraes,10.0,10.0,5.0,13.0,7.0,9.0,7.0,12.0
2022-01-13,2021/2022,Famalicao,Belenenses,H,1.66,3.69,5.29,2022-01-13,Famalicao,Belenenses,2.0,5.0,15.0,4.0,3.0,2.0,12.0,4.0
2022-01-15,2021/2022,Benfica,Moreirense,D,1.18,6.97,15.17,2022-01-15,Benfica,Moreirense,9.0,15.0,8.0,6.0,6.0,3.0,4.0,7.0
2022-01-15,2021/2022,Boavista,Gil Vicente,D,3.07,3.18,2.38,2022-01-15,Boavista,Gil Vicente,6.0,4.0,5.0,7.0,12.0,11.0,5.0,5.0
2022-01-15,2021/2022,Sp Braga,Maritimo,A,1.39,4.6,8.05,2022-01-15,Sp Braga,Maritimo,10.0,11.0,3.0,6.0,10.0,10.0,10.0,6.0
2022-01-16,2021/2022,Belenenses,Porto,A,15.58,6.93,1.18,2022-01-16,Belenenses,Porto,3.0,2.0,6.0,3.0,15.0,14.0,3.0,8.0
2022-01-16,2021/2022,Famalicao,Pacos Ferreira,D,2.0,3.33,3.83,2022-01-16,Famalicao,Pacos Ferreira,5.0,6.0,12.0,3.0,6.0,4.0,6.0,7.0
2022-01-16,2021/2022,Santa Clara,Tondela,D,1.87,3.4,4.29,2022-01-16,Santa Clara,Tondela,9.0,8.0,9.0,9.0,4.0,5.0,11.0,8.0
2022-01-16,2021/2022,Vizela,Sp Lisbon,A,10.64,5.53,1.27,2022-01-16,Vizela,Sp Lisbon,6.0,6.0,8.0,8.0,12.0,13.0,6.0,9.0
2022-01-17,2021/2022,Portimonense,Guimaraes,D,2.6,3.21,2.73,2022-01-17,Portimonense,Guimaraes,4.0,5.0,9.0,8.0,7.0,10.0,8.0,7.0
2022-01-21,2021/2022,Arouca,Benfica,A,10.96,5.52,1.27,2022-01-21,Arouca,Benfica,1.0,4.0,15.0,12.0,10.0,15.0,6.0,6.0
2022-01-21,2021/2022,Pacos Ferreira,Boavista,D,2.49,3.06,3.02,2022-01-21,Pacos Ferreira,Boavista,7.0,3.0,4.0,5.0,6.0,4.0,5.0,6.0
2022-01-22,2021/2022,Moreirense,Santa Clara,A,2.33,3.17,3.16,2022-01-22,Moreirense,Santa Clara,7.0,4.0,4.0,7.0,7.0,8.0,10.0,6.0
2022-01-22,2021/2022,Sp Lisbon,Sp Braga,A,1.59,3.98,5.6,2022-01-22,Sp Lisbon,Sp Braga,12.0,12.0,5.0,6.0,7.0,9.0,4.0,7.0
2022-01-22,2021/2022,Tondela,Vizela,A,2.78,3.29,2.51,2022-01-22,Tondela,Vizela,5.0,5.0,8.0,6.0,3.0,2.0,9.0,6.0
2022-01-23,2021/2022,Gil Vicente,Portimonense,H,2.03,3.25,3.84,2022-01-23,Gil Vicente,Portimonense,10.0,8.0,6.0,8.0,5.0,6.0,7.0,6.0
2022-01-23,2021/2022,Guimaraes,Estoril,H,1.94,3.42,3.93,2022-01-23,Guimaraes,Estoril,5.0,9.0,8.0,6.0,4.0,5.0,8.0,15.0
2022-01-23,2021/2022,Maritimo,Belenenses,D,1.77,3.5,4.75,2022-01-23,Maritimo,Belenenses,12.0,10.0,9.0,8.0,3.0,3.0,9.0,7.0
2022-01-23,2021/2022,Porto,Famalicao,H,1.21,6.36,13.01,2022-01-23,Porto,Famalicao,15.0,15.0,4.0,7.0,6.0,6.0,8.0,7.0
2022-01-27,2021/2022,Estoril,Arouca,A,1.98,3.36,3.79,2022-01-27,Estoril,Arouca,4.0,6.0,9.0,4.0,1.0,3.0,15.0,6.0
2022-01-30,2021/2022,Portimonense,Tondela,A,2.02,3.36,3.7,2022-01-30,Portimonense,Tondela,2.0,5.0,8.0,7.0,5.0,7.0,10.0,8.0
2022-01-30,2021/2022,Porto,Maritimo,H,1.14,7.67,20.56,2022-01-30,Porto,Maritimo,15.0,17.0,5.0,7.0,10.0,7.0,9.0,7.0
2022-01-30,2021/2022,Sp Braga,Moreirense,H,1.42,4.51,7.25,2022-01-30,Sp Braga,Moreirense,10.0,11.0,4.0,8.0,7.0,4.0,5.0,8.0
2022-01-30,2021/2022,Vizela,Guimaraes,H,3.0,3.22,2.39,2022-01-30,Vizela,Guimaraes,6.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0
2022-01-31,2021/2022,Estoril,Pacos Ferreira,D,2.13,3.17,3.57,2022-01-31,Estoril,Pacos Ferreira,1.0,6.0,11.0,4.0,8.0,4.0,4.0,10.0
2022-01-31,2021/2022,Famalicao,Arouca,D,1.94,3.35,4.01,2022-01-31,Famalicao,Arouca,6.0,6.0,7.0,8.0,4.0,4.0,12.0,4.0
2022-02-01,2021/2022,Santa Clara,Boavista,H,2.2,3.06,3.57,2022-02-01,Santa Clara,Boavista,10.0,9.0,6.0,10.0,7.0,5.0,4.0,11.0
2022-02-02,2021/2022,Belenenses,Sp Lisbon,A,11.95,5.64,1.25,2022-02-02,Belenenses,Sp Lisbon,4.0,4.0,9.0,10.0,9.0,11.0,7.0,11.0
2022-02-02,2021/2022,Benfica,Gil Vicente,A,1.3,5.32,9.54,2022-02-02,Benfica,Gil Vicente,10.0,13.0,5.0,12.0,10.0,8.0,6.0,10.0
2022-02-05,2021/2022,Guimaraes,Sp Braga,H,3.4,3.55,2.06,2022-02-05,Guimaraes,Sp Braga,5.0,9.0,9.0,6.0,10.0,12.0,4.0,6.0
2022-02-05,2021/2022,Maritimo,Estoril,D,2.62,3.11,2.78,2022-02-05,Maritimo,Estoril,10.0,7.0,4.0,6.0,1.0,4.0,9.0,5.0
2022-02-05,2021/2022,Pacos Ferreira,Portimonense,D,2.38,3.17,3.09,2022-02-05,Pacos Ferreira,Portimonense,6.0,3.0,4.0,5.0,1.0,5.0,9.0,6.0
2022-02-06,2021/2022,Arouca,Porto,A,9.58,5.42,1.3,2022-02-06,Arouca,Porto,4.0,3.0,11.0,6.0,15.0,15.0,6.0,7.0
2022-02-06,2021/2022,Boavista,Vizela,D,2.22,3.26,3.3,2022-02-06,Boavista,Vizela,4.0,5.0,6.0,5.0,9.0,8.0,7.0,7.0
2022-02-06,2021/2022,Gil Vicente,Santa Clara,D,2.0,3.36,3.79,2022-02-06,Gil Vicente,Santa Clara,13.0,10.0,4.0,4.0,10.0,10.0,7.0,5.0
2022-02-06,2021/2022,Sp Lisbon,Famalicao,H,1.34,4.94,8.87,2022-02-06,Sp Lisbon,Famalicao,9.0,12.0,8.0,4.0,6.0,4.0,5.0,6.0
2022-02-07,2021/2022,Moreirense,Belenenses,H,1.97,3.36,3.89,2022-02-07,Moreirense,Belenenses,4.0,3.0,7.0,8.0,4.0,5.0,11.0,5.0
2022-02-07,2021/2022,Tondela,Benfica,A,7.96,5.11,1.35,2022-02-07,Tondela,Benfica,8.0,9.0,8.0,8.0,7.0,7.0,6.0,5.0
2022-02-11,2021/2022,Porto,Sp Lisbon,D,2.07,3.29,3.76,2022-02-11,Porto,Sp Lisbon,15.0,14.0,5.0,5.0,9.0,11.0,6.0,5.0
2022-02-12,2021/2022,Benfica,Santa Clara,H,1.26,5.67,10.98,2022-02-12,Benfica,Santa Clara,10.0,9.0,4.0,5.0,11.0,11.0,7.0,6.0
2022-02-12,2021/2022,Estoril,Tondela,H,2.0,3.49,3.65,2022-02-12,Estoril,Tondela,2.0,4.0,8.0,7.0,5.0,8.0,10.0,5.0
2022-02-12,2021/2022,Portimonense,Boavista,D,2.2,3.17,3.45,2022-02-12,Portimonense,Boavista,2.0,4.0,7.0,7.0,4.0,6.0,7.0,6.0
2022-02-12,2021/2022,Sp Braga,Pacos Ferreira,H,1.4,4.59,7.97,2022-02-12,Sp Braga,Pacos Ferreira,7.0,7.0,6.0,7.0,4.0,2.0,4.0,7.0
2022-02-13,2021/2022,Belenenses,Guimaraes,H,4.29,3.56,1.83,2022-02-13,Belenenses,Guimaraes,1.0,4.0,14.0,6.0,7.0,10.0,9.0,8.0
2022-02-13,2021/2022,Famalicao,Moreirense,H,2.09,3.31,3.55,2022-02-13,Famalicao,Moreirense,5.0,2.0,5.0,7.0,7.0,6.0,6.0,6.0
2022-02-13,2021/2022,Vizela,Gil Vicente,A,2.8,3.27,2.52,2022-02-13,Vizela,Gil Vicente,7.0,8.0,9.0,7.0,11.0,9.0,6.0,7.0
2022-02-14,2021/2022,Arouca,Maritimo,A,2.52,3.16,2.85,2022-02-14,Arouca,Maritimo,4.0,3.0,7.0,8.0,8.0,5.0,4.0,9.0
2022-02-18,2021/2022,Boavista,Benfica,D,7.07,4.76,1.42,2022-02-18,Boavista,Benfica,4.0,6.0,7.0,6.0,10.0,9.0,5.0,6.0
2022-02-19,2021/2022,Gil Vicente,Belenenses,H,1.55,3.91,6.24,2022-02-19,Gil Vicente,Belenenses,11.0,7.0,4.0,6.0,4.0,5.0,13.0,6.0
2022-02-19,2021/2022,Guimaraes,Arouca,A,1.72,3.67,4.88,2022-02-19,Guimaraes,Arouca,7.0,8.0,7.0,6.0,4.0,2.0,8.0,5.0
2022-02-19,2021/2022,Pacos Ferreira,Vizela,H,2.41,3.17,3.06,2022-02-19,Pacos Ferreira,Vizela,4.0,3.0,4.0,7.0,7.0,8.0,9.0,6.0
2022-02-20,2021/2022,Maritimo,Famalicao,A,2.52,3.22,2.84,2022-02-20,Maritimo,Famalicao,8.0,6.0,3.0,6.0,5.0,6.0,5.0,7.0
2022-02-20,2021/2022,Moreirense,Porto,A,9.66,5.19,1.31,2022-02-20,Moreirense,Porto,4.0,5.0,11.0,7.0,13.0,13.0,5.0,9.0
2022-02-20,2021/2022,Sp Lisbon,Estoril,H,1.25,5.64,11.77,2022-02-20,Sp Lisbon,Estoril,10.0,11.0,5.0,9.0,5.0,3.0,5.0,8.0
2022-02-20,2021/2022,Tondela,Sp Braga,A,5.3,4.02,1.6,2022-02-20,Tondela,Sp Braga,4.0,7.0,10.0,8.0,9.0,7.0,5.0,8.0
2022-02-21,2021/2022,Santa Clara,Portimonense,D,2.06,3.26,3.72,2022-02-21,Santa Clara,Portimonense,8.0,9.0,7.0,9.0,3.0,4.0,6.0,9.0
2022-02-25,2021/2022,Belenenses,Pacos Ferreira,A,3.19,2.99,2.44,2022-02-25,Belenenses,Pacos Ferreira,4.0,4.0,11.0,6.0,6.0,5.0,5.0,6.0
2022-02-26,2021/2022,Arouca,Moreirense,D,2.27,3.18,3.31,2022-02-26,Arouca,Moreirense,7.0,5.0,7.0,7.0,3.0,4.0,11.0,6.0
2022-02-26,2021/2022,Famalicao,Tondela,H,1.71,3.69,4.94,2022-02-26,Famalicao,Tondela,7.0,7.0,5.0,6.0,3.0,5.0,9.0,6.0
2022-02-26,2021/2022,Maritimo,Sp Lisbon,D,8.07,4.56,1.4,2022-02-26,Maritimo,Sp Lisbon,5.0,5.0,4.0,6.0,10.0,12.0,5.0,6.0
2022-02-27,2021/2022,Benfica,Guimaraes,H,1.34,5.16,8.48,2022-02-27,Benfica,Guimaraes,10.0,10.0,6.0,9.0,6.0,8.0,9.0,8.0
2022-02-27,2021/2022,Estoril,Boavista,A,2.3,3.25,3.15,2022-02-27,Estoril,Boavista,5.0,2.0,5.0,7.0,4.0,7.0,8.0,9.0
2022-02-27,2021/2022,Porto,Gil Vicente,D,1.26,5.7,11.06,2022-02-27,Porto,Gil Vicente,13.0,10.0,4.0,7.0,13.0,8.0,3.0,8.0
2022-02-27,2021/2022,Vizela,Portimonense,D,2.17,3.19,3.5,2022-02-27,Vizela,Portimonense,7.0,9.0,9.0,8.0,3.0,4.0,6.0,6.0
2022-02-28,2021/2022,Sp Braga,Santa Clara,D,1.5,4.26,6.29,2022-02-28,Sp Braga,Santa Clara,12.0,8.0,4.0,8.0,8.0,8.0,6.0,7.0
2022-03-04,2021/2022,Gil Vicente,Estoril,D,1.92,3.41,4.13,2022-03-04,Gil Vicente,Estoril,11.0,8.0,4.0,5.0,5.0,3.0,6.0,5.0
2022-03-05,2021/2022,Boavista,Sp Braga,D,4.2,3.54,1.85,2022-03-05,Boavista,Sp Braga,6.0,9.0,9.0,6.0,10.0,6.0,3.0,5.0
2022-03-05,2021/2022,Portimonense,Benfica,A,6.58,4.39,1.47,2022-03-05,Portimonense,Benfica,4.0,5.0,6.0,6.0,10.0,11.0,6.0,6.0
2022-03-05,2021/2022,Sp Lisbon,Arouca,H,1.25,5.72,11.76,2022-03-05,Sp Lisbon,Arouca,11.0,12.0,4.0,7.0,5.0,4.0,7.0,7.0
2022-03-06,2021/2022,Guimaraes,Famalicao,H,2.12,3.37,3.46,2022-03-06,Guimaraes,Famalicao,3.0,5.0,11.0,7.0,10.0,8.0,3.0,8.0
2022-03-06,2021/2022,Moreirense,Maritimo,A,2.34,3.17,3.16,2022-03-06,Moreirense,Maritimo,4.0,5.0,10.0,8.0,5.0,5.0,4.0,8.0
2022-03-06,2021/2022,Pacos Ferreira,Porto,A,8.89,4.89,1.35,2022-03-06,Pacos Ferreira,Porto,8.0,6.0,4.0,9.0,11.0,8.0,4.0,7.0
2022-03-06,2021/2022,Santa Clara,Vizela,H,2.32,3.26,3.1,2022-03-06,Santa Clara,Vizela,6.0,6.0,6.0,6.0,5.0,7.0,8.0,7.0
2022-03-07,2021/2022,Tondela,Belenenses,D,1.99,3.45,3.7,2022-03-07,Tondela,Belenenses,3.0,4.0,8.0,9.0,3.0,3.0,12.0,10.0
2022-03-11,2021/2022,Benfica,Vizela,D,1.26,6.26,10.18,2022-03-11,Benfica,Vizela,13.0,12.0,5.0,6.0,2.0,5.0,9.0,5.0
2022-03-12,2021/2022,Arouca,Pacos Ferreira,A,2.39,3.11,3.14,2022-03-12,Arouca,Pacos Ferreira,4.0,4.0,9.0,7.0,7.0,8.0,8.0,6.0
2022-03-12,2021/2022,Belenenses,Boavista,D,3.46,3.23,2.18,2022-03-12,Belenenses,Boavista,4.0,3.0,9.0,5.0,7.0,9.0,8.0,7.0
2022-03-12,2021/2022,Estoril,Portimonense,H,2.23,3.13,3.41,2022-03-12,Estoril,Portimonense,5.0,3.0,6.0,8.0,4.0,5.0,6.0,7.0
2022-03-12,2021/2022,Famalicao,Santa Clara,D,2.13,3.24,3.57,2022-03-12,Famalicao,Santa Clara,9.0,9.0,5.0,6.0,6.0,7.0,6.0,6.0
2022-03-13,2021/2022,Maritimo,Guimaraes,A,2.81,3.26,2.52,2022-03-13,Maritimo,Guimaraes,8.0,5.0,2.0,7.0,6.0,5.0,9.0,7.0
2022-03-13,2021/2022,Porto,Tondela,H,1.11,8.77,21.3,2022-03-13,Porto,Tondela,11.0,10.0,5.0,7.0,1.0,3.0,8.0,6.0
2022-03-13,2021/2022,Sp Braga,Gil Vicente,A,1.96,3.46,3.84,2022-03-13,Sp Braga,Gil Vicente,8.0,5.0,4.0,8.0,9.0,6.0,3.0,9.0
2022-03-14,2021/2022,Moreirense,Sp Lisbon,A,7.32,4.42,1.43,2022-03-14,Moreirense,Sp Lisbon,4.0,5.0,9.0,8.0,11.0,10.0,3.0,9.0
2022-03-18,2021/2022,Vizela,Famalicao,D,2.66,3.18,2.72,2022-03-18,Vizela,Famalicao,2.0,4.0,8.0,7.0,10.0,9.0,3.0,6.0
2022-03-19,2021/2022,Guimaraes,Sp Lisbon,A,4.94,3.91,1.66,2022-03-19,Guimaraes,Sp Lisbon,6.0,4.0,8.0,6.0,11.0,10.0,3.0,5.0
2022-03-19,2021/2022,Santa Clara,Belenenses,D,1.58,3.8,6.15,2022-03-19,Santa Clara,Belenenses,6.0,5.0,4.0,7.0,5.0,2.0,5.0,7.0
2022-03-19,2021/2022,Tondela,Arouca,D,2.62,3.23,2.72,2022-03-19,Tondela,Arouca,1.0,2.0,9.0,6.0,4.0,4.0,8.0,7.0
2022-03-20,2021/2022,Benfica,Estoril,H,1.33,5.14,8.87,2022-03-20,Benfica,Estoril,11.0,10.0,5.0,9.0,7.0,5.0,6.0,8.0
2022-03-20,2021/2022,Boavista,Porto,A,7.4,4.67,1.41,2022-03-20,Boavista,Porto,7.0,7.0,6.0,8.0,11.0,12.0,5.0,7.0
2022-03-20,2021/2022,Gil Vicente,Maritimo,D,1.8,3.51,4.52,2022-03-20,Gil Vicente,Maritimo,11.0,5.0,1.0,7.0,7.0,5.0,3.0,7.0
2022-03-20,2021/2022,Pacos Ferreira,Moreirense,H,2.28,3.2,3.24,2022-03-20,Pacos Ferreira,Moreirense,9.0,8.0,7.0,8.0,1.0,1.0,10.0,6.0
2022-03-20,2021/2022,Portimonense,Sp Braga,A,4.13,3.39,1.91,2022-03-20,Portimonense,Sp Braga,3.0,4.0,7.0,8.0,8.0,4.0,3.0,7.0
2022-04-01,2021/2022,Sp Braga,Benfica,H,2.93,3.37,2.4,2022-04-01,Sp Braga,Benfica,8.0,4.0,3.0,12.0,11.0,10.0,5.0,12.0
2022-04-02,2021/2022,Arouca,Gil Vicente,H,3.26,3.31,2.23,2022-04-02,Arouca,Gil Vicente,5.0,6.0,7.0,14.0,9.0,5.0,2.0,13.0
2022-04-02,2021/2022,Belenenses,Portimonense,H,3.35,3.02,2.34,2022-04-02,Belenenses,Portimonense,3.0,1.0,5.0,14.0,2.0,4.0,8.0,13.0
2022-04-02,2021/2022,Estoril,Vizela,A,2.33,3.32,3.06,2022-04-02,Estoril,Vizela,4.0,5.0,8.0,13.0,3.0,5.0,8.0,15.0
2022-04-02,2021/2022,Famalicao,Boavista,A,2.09,3.18,3.78,2022-04-02,Famalicao,Boavista,8.0,5.0,4.0,15.0,6.0,6.0,6.0,13.0
2022-04-03,2021/2022,Maritimo,Tondela,A,2.06,3.39,3.58,2022-04-03,Maritimo,Tondela,5.0,3.0,4.0,14.0,2.0,4.0,10.0,15.0
2022-04-03,2021/2022,Moreirense,Guimaraes,A,2.93,3.27,2.43,2022-04-03,Moreirense,Guimaraes,1.0,2.0,7.0,14.0,6.0,5.0,10.0,15.0
2022-04-03,2021/2022,Sp Lisbon,Pacos Ferreira,H,1.21,6.07,15.19,2022-04-03,Sp Lisbon,Pacos Ferreira,13.0,11.0,2.0,15.0,12.0,9.0,6.0,14.0
2022-04-04,2021/2022,Porto,Santa Clara,H,1.24,5.77,12.19,2022-04-04,Porto,Santa Clara,13.0,11.0,3.0,15.0,7.0,4.0,2.0,16.0
2022-04-08,2021/2022,Gil Vicente,Moreirense,A,1.71,3.68,5.0,2022-04-08,Gil Vicente,Moreirense,6.0,4.0,4.0,6.0,1.0,2.0,7.0,5.0
2022-04-09,2021/2022,Benfica,Belenenses,H,1.16,7.18,16.6,2022-04-09,Benfica,Belenenses,10.0,10.0,6.0,8.0,6.0,3.0,3.0,7.0
2022-04-09,2021/2022,Boavista,Arouca,H,2.27,3.11,3.37,2022-04-09,Boavista,Arouca,8.0,6.0,5.0,7.0,5.0,5.0,7.0,7.0
2022-04-09,2021/2022,Pacos Ferreira,Maritimo,H,2.29,3.14,3.27,2022-04-09,Pacos Ferreira,Maritimo,9.0,7.0,7.0,6.0,5.0,4.0,6.0,6.0
2022-04-09,2021/2022,Tondela,Sp Lisbon,A,9.57,4.97,1.33,2022-04-09,Tondela,Sp Lisbon,5.0,7.0,10.0,6.0,13.0,10.0,2.0,6.0
2022-04-10,2021/2022,Guimaraes,Porto,A,6.58,4.41,1.47,2022-04-10,Guimaraes,Porto,9.0,5.0,7.0,7.0,13.0,13.0,3.0,6.0
2022-04-10,2021/2022,Portimonense,Famalicao,H,2.95,3.16,2.47,2022-04-10,Portimonense,Famalicao,1.0,3.0,9.0,8.0,5.0,5.0,6.0,8.0
2022-04-10,2021/2022,Santa Clara,Estoril,H,2.26,3.11,3.37,2022-04-10,Santa Clara,Estoril,6.0,3.0,4.0,6.0,4.0,6.0,7.0,8.0
2022-04-10,2021/2022,Vizela,Sp Braga,A,3.87,3.53,1.93,2022-04-10,Vizela,Sp Braga,6.0,6.0,7.0,8.0,8.0,6.0,5.0,9.0
2022-04-15,2021/2022,Arouca,Santa Clara,D,2.44,3.09,3.05,2022-04-15,Arouca,Santa Clara,4.0,4.0,7.0,6.0,8.0,5.0,4.0,5.0
2022-04-15,2021/2022,Famalicao,Gil Vicente,D,2.37,3.24,3.03,2022-04-15,Famalicao,Gil Vicente,2.0,3.0,6.0,5.0,5.0,4.0,5.0,7.0
2022-04-15,2021/2022,Guimaraes,Pacos Ferreira,H,1.77,3.61,4.53,2022-04-15,Guimaraes,Pacos Ferreira,9.0,5.0,5.0,5.0,9.0,7.0,7.0,6.0
2022-04-16,2021/2022,Belenenses,Vizela,H,2.95,3.19,2.44,2022-04-16,Belenenses,Vizela,6.0,4.0,4.0,7.0,5.0,5.0,7.0,6.0
2022-04-16,2021/2022,Maritimo,Boavista,H,2.47,3.09,3.0,2022-04-16,Maritimo,Boavista,4.0,3.0,7.0,7.0,8.0,4.0,3.0,7.0
2022-04-16,2021/2022,Moreirense,Tondela,H,2.06,3.34,3.61,2022-04-16,Moreirense,Tondela,3.0,3.0,7.0,8.0,5.0,7.0,11.0,7.0
2022-04-16,2021/2022,Porto,Portimonense,H,1.13,7.99,19.07,2022-04-16,Porto,Portimonense,15.0,13.0,2.0,6.0,3.0,3.0,8.0,6.0
2022-04-17,2021/2022,Sp Lisbon,Benfica,A,2.07,3.42,3.53,2022-04-17,Sp Lisbon,Benfica,15.0,12.0,2.0,8.0,10.0,10.0,7.0,8.0
2022-04-18,2021/2022,Estoril,Sp Braga,D,3.71,3.34,2.02,2022-04-18,Estoril,Sp Braga,4.0,4.0,6.0,8.0,10.0,7.0,5.0,8.0
2022-04-22,2021/2022,Vizela,Arouca,H,2.03,3.4,3.71,2022-04-22,Vizela,Arouca,5.0,4.0,5.0,6.0,5.0,5.0,6.0,7.0
2022-04-23,2021/2022,Benfica,Famalicao,D,1.34,5.09,8.51,2022-04-23,Benfica,Famalicao,10.0,10.0,6.0,6.0,3.0,4.0,6.0,8.0
2022-04-23,2021/2022,Gil Vicente,Pacos Ferreira,D,1.72,3.63,4.96,2022-04-23,Gil Vicente,Pacos Ferreira,5.0,6.0,7.0,8.0,9.0,5.0,7.0,8.0
2022-04-23,2021/2022,Portimonense,Moreirense,H,2.4,3.23,2.99,2022-04-23,Portimonense,Moreirense,3.0,2.0,13.0,7.0,6.0,5.0,6.0,7.0
2022-04-23,2021/2022,Santa Clara,Maritimo,D,2.16,3.22,3.49,2022-04-23,Santa Clara,Maritimo,6.0,3.0,4.0,8.0,4.0,6.0,7.0,7.0
2022-04-24,2021/2022,Estoril,Belenenses,D,1.8,3.36,4.86,2022-04-24,Estoril,Belenenses,4.0,4.0,6.0,6.0,8.0,4.0,3.0,8.0
2022-04-24,2021/2022,Tondela,Guimaraes,D,3.51,3.51,2.04,2022-04-24,Tondela,Guimaraes,4.0,6.0,12.0,8.0,9.0,7.0,4.0,9.0
2022-04-25,2021/2022,Boavista,Sp Lisbon,A,7.62,4.36,1.42,2022-04-25,Boavista,Sp Lisbon,7.0,3.0,6.0,9.0,12.0,10.0,4.0,8.0
2022-04-25,2021/2022,Sp Braga,Porto,H,4.06,3.73,1.83,2022-04-25,Sp Braga,Porto,10.0,6.0,4.0,7.0,15.0,16.0,0.0,9.0
2022-04-29,2021/2022,Famalicao,Estoril,H,1.78,3.62,4.57,2022-04-29,Famalicao,Estoril,3.0,4.0,6.0,6.0,2.0,4.0,8.0,5.0
2022-04-30,2021/2022,Arouca,Portimonense,H,1.98,3.41,3.81,2022-04-30,Arouca,Portimonense,5.0,6.0,7.0,8.0,6.0,3.0,11.0,7.0
2022-04-30,2021/2022,Belenenses,Sp Braga,A,4.76,3.77,1.71,2022-04-30,Belenenses,Sp Braga,8.0,6.0,5.0,6.0,13.0,7.0,3.0,5.0
2022-04-30,2021/2022,Maritimo,Benfica,A,6.12,4.3,1.51,2022-04-30,Maritimo,Benfica,5.0,8.0,8.0,7.0,10.0,9.0,5.0,7.0
2022-04-30,2021/2022,Porto,Vizela,H,1.13,8.28,19.36,2022-04-30,Porto,Vizela,12.0,12.0,1.0,5.0,7.0,5.0,5.0,8.0
2022-05-01,2021/2022,Guimaraes,Santa Clara,D,1.98,3.43,3.77,2022-05-01,Guimaraes,Santa Clara,7.0,7.0,5.0,7.0,6.0,5.0,6.0,8.0
2022-05-01,2021/2022,Moreirense,Boavista,A,2.24,3.19,3.35,2022-05-01,Moreirense,Boavista,6.0,5.0,5.0,8.0,6.0,3.0,9.0,6.0
2022-05-01,2021/2022,Sp Lisbon,Gil Vicente,H,1.33,5.07,9.13,2022-05-01,Sp Lisbon,Gil Vicente,12.0,11.0,4.0,6.0,3.0,6.0,8.0,8.0
2022-05-02,2021/2022,Pacos Ferreira,Tondela,D,2.24,3.28,3.21,2022-05-02,Pacos Ferreira,Tondela,7.0,5.0,8.0,9.0,5.0,7.0,9.0,8.0
2022-05-06,2021/2022,Boavista,Guimaraes,D,3.4,3.19,2.21,2022-05-06,Boavista,Guimaraes,9.0,5.0,9.0,5.0,8.0,7.0,3.0,5.0
2022-05-07,2021/2022,Benfica,Porto,A,3.12,3.49,2.22,2022-05-07,Benfica,Porto,10.0,8.0,4.0,7.0,12.0,15.0,3.0,7.0
